state_name,district_name,id,value
Bengal Province,Pal Lehera,284,
Bengal Province,Talchere,285,
Bengal Province,Atmullik,286,
Bengal Province,Bad-Kundmals,287,
Bengal Province,Duspulla,288,
Bengal Province,Hindole,289,
Bengal Province,Angul,290,
Bengal Province,Keonjhur,291,
Bengal Province,Dhenkanal,292,
Bengal Province,Chang Bhakhar,293,
Bengal Province,Korea,294,
Bengal Province,Oodeypore,295,
Bengal Province,Jushpore,296,
Bengal Province,Sirgoojah,297,
North West Province,Mirzapur,298,
North West Province,Allahabad,299,
Central India Agency,Jigni,300,
Central India Agency,Beri,301,
North West Province,Jalaun,302,
North West Province,Banda,303,
North West Province,Jhansi,304,
Central India Agency,Sarila,305,
North West Province,Hamirpur,306,
Central India Agency,Maihar,307,
Central India Agency,Ajaigarh,308,
Central India Agency,Charkhari,309,
Central India Agency,Chhatarpur,310,
Central India Agency,Urchha,311,
Central India Agency,Bijawar,312,
Central India Agency,Nagode,313,
Central India Agency,Panna,314,
Central India Agency,Jaso,315,
Central India Agency,Rewah,316,
Central India Agency,Sohawal,317,
Central India Agency,Koti,318,
Central India Agency,Baraundha,319,
North West Province,Bulandshahr,320,
North West Province,Muttra,321,
North West Province,Aligarh,322,
Central India Agency,Baoni,323,
North West Province,Etah,324,
North West Province,Agra,325,
North West Province,Mainpuri,326,
North West Province,Etawah,327,
North West Province,Farrukhabad,328,
North West Province,Sitapur,329,
North West Province,Hardoi,330,
North West Province,Fatehpur,331,
North West Province,Cawnpore,332,
North West Province,Unao,333,
North West Province,Lucknow,334,
North West Province,Bara Banki,335,
North West Province,Rae Bareli,336,
North West Province,Pratabgarh,337,
North West Province,Sultanpur,338,
North West Province,Fyzabad,339,
North West Province,Basti,340,
North West Province,Gonda,341,
North West Province,Bahraich,342,
North West Province,Gorakhpur,343,
North West Province,Ballia,344,
North West Province,Ghazipur,345,
North West Province,Benares,346,
North West Province,Jaunpur,347,
North West Province,Azamgarh,348,
Bengal Province,Shahabad,349,
Bengal Province,Dinagepore,350,
Bengal Province,Malda,351,
Bengal Province,Purnea,352,
Bengal Province,Bhagalpur,353,
Bengal Province,Champaran,354,
Bengal Province,Muzaffarpur,355,
Bengal Province,Darbhanga,356,
Bengal Province,Saraikela,357,
Bengal Province,Singhbhoom,358,
Bengal Province,Manbhoom,359,
Bengal Province,Sonthal Pergunnahs,360,
Bengal Province,Moorshedabad,361,
Bengal Province,Beerbhoom,362,
Bengal Province,Nuddea,363,
Bengal Province,Calcutta,364,
Bengal Province,24 - Pergunnahs,365,
Bengal Province,Howrah,366,
Bengal Province,Hooghly,367,
Bengal Province,Midnapore,368,
Bengal Province,Burdwan,369,
Bengal Province,Bankoorah,370,
Bengal Province,Bonai,371,
Bengal Province,Kharsawan,372,
Bengal Province,Gangpore,373,
Bengal Province,Hazaribagh,374,
Bengal Province,Lohardugga,375,
Bengal Province,Monghyr,376,
Bengal Province,Patna,377,
Bengal Province,Gya,378,
Assam Province,Naga Hills,379,
Assam Province,Nowgong,380,
Assam Province,Sibsagar,381,
Assam Province,Lakhimpur,382,
Assam Province,Darrang,383,
Assam Province,Garo Hills,384,
Assam Province,Goalpara,385,
Assam Province,Kamrup,386,
Bengal Province,Darjeeling,387,
Bengal Province,Cooch Behar,388,
Bengal Province,Julpigoree,389,
Bengal Province,Hill Tipperah,390,
Assam Province,Khasi States,391,
Assam Province,Cachar,392,
Assam Province,Sylhet,393,
Assam Province,Khasi and Jaintia Hills,394,
Bengal Province,Runpur,395,
Hyderabad,Atraf-i-Balda,396,
Central Province,Sakti,397,
Central Province,Kawardha,398,
Bombay Presidency,Santalpur,399,
Bombay Presidency,Surgana,400,
Bombay Presidency,Wardhi,401,
Manipoor,,402,
Jammu and kashmir,,403,
Punjab,East Punjab Hill States,404,
Rajputana Agency,Sirohee,405,
Rann of kutch,,406,
Rann of kutch,,407,
Rann of kutch,NA,408,
Central Province,Khairagarh,409,
Daman,,410,
Daman,,411,
Goa,,412,
Coorg,,413,
Bengal Province,Saran,414,
Chandernagore,,415,
Sikkim,,416,
North East Frontier Agency,NEFA,417,
Assam Province,Naga Tribes,418,
North East Frontier Agency,NEFA,419,
Looshai hills,,420,
,,421,
,,422,
Bengal Province,,423,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,424,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,425,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,426,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,427,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,428,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,429,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,430,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,431,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,432,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,433,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,434,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,435,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,436,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,437,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar Islands,438,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar IslandsAndaman and Nicobar Islands,439,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar IslandsAndaman and Nicobar Islands,440,
Andaman and Nicobar IslandsAndaman and Nicobar Islands,Andaman and Nicobar IslandsAndaman and Nicobar Islands,441,
Bengal Province,Sunderbans,442,
,,443,
Bengal Province,Sunderbans,444,
Bengal Province,Sunderbans,445,
Bengal Province,Sunderbans,446,
Bengal Province,Sunderbans,447,
Bengal Province,Sunderbans,448,
Bengal Province,Sunderbans,449,
Bengal Province,Sunderbans,450,
Bengal Province,Sunderbans,451,
Bengal Province,Sunderbans,452,
Bengal Province,Sunderbans,453,
Bengal Province,,454,
