state_name,constituency_name,value
ANDHRA PRADESH,Madhira (SC),29
ANDHRA PRADESH,Madugula,30
ANDHRA PRADESH,Mahabubabad (ST),31
ANDHRA PRADESH,Mahbubnagar,32
ANDHRA PRADESH,Maheswaram,33
ANDHRA PRADESH,Makthal,34
ANDHRA PRADESH,Malakpet,35
ANDHRA PRADESH,Malkajgiri,36
ANDHRA PRADESH,Manakondur (SC),37
ANDHRA PRADESH,Mancherial,38
ANDHRA PRADESH,Mandapeta,39
ANDHRA PRADESH,Mangalagiri,40
ANDHRA PRADESH,Manthani,41
ANDHRA PRADESH,Mantralayam,42
ANDHRA PRADESH,Markapuram,43
ANDHRA PRADESH,Medak,44
ANDHRA PRADESH,Medchal,45
ANDHRA PRADESH,Miryalaguda,46
ANDHRA PRADESH,Mudhole,47
ANDHRA PRADESH,Mulug (ST),48
ANDHRA PRADESH,Mummidivaram,49
ANDHRA PRADESH,Munugode,50
ANDHRA PRADESH,Musheerabad,51
ANDHRA PRADESH,Mydukur,52
ANDHRA PRADESH,Mylavaram,53
ANDHRA PRADESH,Nagari,54
ANDHRA PRADESH,Nagarjuna Sagar,55
ANDHRA PRADESH,Nagarkurnool,56
ANDHRA PRADESH,Nakrekal (SC),57
ANDHRA PRADESH,Nalgonda,58
ANDHRA PRADESH,Nampally,59
ANDHRA PRADESH,Nandigama (SC),60
ANDHRA PRADESH,Nandikotkur (SC),61
ANDHRA PRADESH,Nandyal,62
ANDHRA PRADESH,Narasannapeta,63
ANDHRA PRADESH,Narasapuram,64
ANDHRA PRADESH,Narasaraopet,65
ANDHRA PRADESH,Narayankhed,66
ANDHRA PRADESH,Narayanpet,67
ANDHRA PRADESH,Narsampet,68
ANDHRA PRADESH,Narsapur,69
ANDHRA PRADESH,Narsipatnam,70
ANDHRA PRADESH,Nellimarla,71
ANDHRA PRADESH,Nellore City,72
ANDHRA PRADESH,Nellore Rural,73
ANDHRA PRADESH,Nidadavole,74
ANDHRA PRADESH,Nirmal,75
ANDHRA PRADESH,Nizamabad (Rural),76
ANDHRA PRADESH,Nizamabad (Urban),77
ANDHRA PRADESH,Nuzvid,78
ANDHRA PRADESH,Ongole,79
ANDHRA PRADESH,Paderu (ST),80
ANDHRA PRADESH,Palacole,81
ANDHRA PRADESH,Palair,82
ANDHRA PRADESH,Palakonda (ST),83
ANDHRA PRADESH,Palakurthi,84
ANDHRA PRADESH,Palamaner,85
ANDHRA PRADESH,Palasa,86
ANDHRA PRADESH,Pamarru (SC),87
ANDHRA PRADESH,Panyam,88
ANDHRA PRADESH,Parchur,89
ANDHRA PRADESH,Pargi,90
ANDHRA PRADESH,Parkal,91
ANDHRA PRADESH,Parvathipuram (SC),92
ANDHRA PRADESH,Patancheru,93
ANDHRA PRADESH,Pathapatnam,94
ANDHRA PRADESH,Pattikonda,95
ANDHRA PRADESH,Payakaraopet (SC),96
ANDHRA PRADESH,Pedakurapadu,97
ANDHRA PRADESH,Pedana,98
ANDHRA PRADESH,Peddapalle,99
ANDHRA PRADESH,Peddapuram,100
ANDHRA PRADESH,Penamaluru,1
ANDHRA PRADESH,Pendurthi,2
ANDHRA PRADESH,Penukonda,3
ANDHRA PRADESH,Pileru,4
ANDHRA PRADESH,Pinapaka (ST),5
ANDHRA PRADESH,Pithapuram,6
ANDHRA PRADESH,Polavaram (ST),7
ANDHRA PRADESH,Ponnur,8
ANDHRA PRADESH,Prathipadu,9
ANDHRA PRADESH,Prathipadu (SC),10
ANDHRA PRADESH,Proddatur,11
ANDHRA PRADESH,Pulivendla,12
ANDHRA PRADESH,Punganur,13
ANDHRA PRADESH,Puthalapattu (SC),14
ANDHRA PRADESH,Puttaparthi,15
ANDHRA PRADESH,Quthbullapur,16
ANDHRA PRADESH,Rajahmundry City,17
ANDHRA PRADESH,Rajahmundry Rural,18
ANDHRA PRADESH,Rajam (SC),19
ANDHRA PRADESH,Rajampet,20
ANDHRA PRADESH,Rajanagaram,21
ANDHRA PRADESH,Rajendranagar,22
ANDHRA PRADESH,Ramachandrapuram,23
ANDHRA PRADESH,Ramagundam,24
ANDHRA PRADESH,Rampachodavaram(ST),25
ANDHRA PRADESH,Raptadu,26
ANDHRA PRADESH,Rayachoti,27
ANDHRA PRADESH,Rayadurg,28
ANDHRA PRADESH,Razole (SC),29
ANDHRA PRADESH,Repalle,30
ANDHRA PRADESH,Salur (ST),31
ANDHRA PRADESH,Sanathnagar,32
ANDHRA PRADESH,Sangareddy,33
ANDHRA PRADESH,Santhanuthalapadu (SC),34
ANDHRA PRADESH,Sarvepalli,35
ANDHRA PRADESH,Sathupalle (SC),36
ANDHRA PRADESH,Sattenapalle,37
ANDHRA PRADESH,Satyavedu (SC),38
ANDHRA PRADESH,Secunderabad,39
ANDHRA PRADESH,Secunderabad Cantt. (SC,40
ANDHRA PRADESH,Serilingampally,41
ANDHRA PRADESH,Shadnagar,42
ANDHRA PRADESH,Siddipet,43
ANDHRA PRADESH,Singanamala (SC),44
ANDHRA PRADESH,Sircilla,45
ANDHRA PRADESH,Sirpur,46
ANDHRA PRADESH,Srikakulam,47
ANDHRA PRADESH,Srikalahasti,48
ANDHRA PRADESH,Srisailam,49
ANDHRA PRADESH,Srungavarapukota,50
ANDHRA PRADESH,Sullurpeta (SC),51
ANDHRA PRADESH,Suryapet,52
ANDHRA PRADESH,Tadepalligudem,53
ANDHRA PRADESH,Tadikonda (SC),54
ANDHRA PRADESH,Tadpatri,55
ANDHRA PRADESH,Tandur,56
ANDHRA PRADESH,Tanuku,57
ANDHRA PRADESH,Tekkali,58
ANDHRA PRADESH,Tenali,59
ANDHRA PRADESH,Thamballapalle,60
ANDHRA PRADESH,Thungathurthi (SC),61
ANDHRA PRADESH,Tirupati,62
ANDHRA PRADESH,Tiruvuru (SC),63
ANDHRA PRADESH,Tuni,64
ANDHRA PRADESH,Udayagiri,65
ANDHRA PRADESH,Undi,66
ANDHRA PRADESH,Ungutur,67
ANDHRA PRADESH,Uppal,68
ANDHRA PRADESH,Uravakonda,69
ANDHRA PRADESH,Vemulawada,70
ANDHRA PRADESH,Vemuru (SC),71
ANDHRA PRADESH,Venkatagiri,72
ANDHRA PRADESH,Vicarabad (SC),73
ANDHRA PRADESH,Vijayawada Central,74
ANDHRA PRADESH,Vijayawada East,75
ANDHRA PRADESH,Vijayawada West,76
ANDHRA PRADESH,Vinukonda,77
ANDHRA PRADESH,Visakhapatnam East,78
ANDHRA PRADESH,Visakhapatnam North,79
ANDHRA PRADESH,Visakhapatnam South,80
ANDHRA PRADESH,Visakhapatnam West,81
ANDHRA PRADESH,Vizianagaram,82
ANDHRA PRADESH,Wanaparthy,83
ANDHRA PRADESH,Waradhanapet (SC),84
ANDHRA PRADESH,Warangal East,85
ANDHRA PRADESH,Warangal West,86
ANDHRA PRADESH,Wyra (ST),87
ANDHRA PRADESH,Yakutpura,88
ANDHRA PRADESH,Yelamanchili,89
ANDHRA PRADESH,Yellandu (ST),90
ANDHRA PRADESH,Yellareddy,91
ANDHRA PRADESH,Yemmiganur,92
ANDHRA PRADESH,Yerragondapalem (SC),93
ANDHRA PRADESH,Zahirabad (SC),94
ARUNACHAL PRADESH,Along East,95
ARUNACHAL PRADESH,Along West,96
ARUNACHAL PRADESH,Anini,97
ARUNACHAL PRADESH,Bameng,98
ARUNACHAL PRADESH,Basar,99
ARUNACHAL PRADESH,Bomdila,100
ARUNACHAL PRADESH,Bordumsa-Diyum,1
ARUNACHAL PRADESH,Borduria- Bagapani,2
ARUNACHAL PRADESH,Changlang North,3
ARUNACHAL PRADESH,Changlang South,4
ARUNACHAL PRADESH,Chayangtajo,5
ARUNACHAL PRADESH,Chowkham,6
ARUNACHAL PRADESH,Dambuk,7
ARUNACHAL PRADESH,Damporijo,8
ARUNACHAL PRADESH,Daporijo,9
ARUNACHAL PRADESH,Dirang,10
ARUNACHAL PRADESH,Doimukh,11
ARUNACHAL PRADESH,Hauyuliang,12
ARUNACHAL PRADESH,Itanagar,13
ARUNACHAL PRADESH,Kalaktang,14
ARUNACHAL PRADESH,Kanubari,15
ARUNACHAL PRADESH,Khonsa East,16
ARUNACHAL PRADESH,Khonsa West,17
ARUNACHAL PRADESH,Koloriang,18
ARUNACHAL PRADESH,Lekang,19
ARUNACHAL PRADESH,Likabali,20
ARUNACHAL PRADESH,Liromoba,21
ARUNACHAL PRADESH,Longding-Pumao,22
ARUNACHAL PRADESH,Lumla,23
ARUNACHAL PRADESH,Mariyang-Geku,24
ARUNACHAL PRADESH,Mebo,25
ARUNACHAL PRADESH,Mechuka,26
ARUNACHAL PRADESH,Miao,27
ARUNACHAL PRADESH,Mukto,28
ARUNACHAL PRADESH,Nacho,29
ARUNACHAL PRADESH,Nampong,30
ARUNACHAL PRADESH,Namsai,31
ARUNACHAL PRADESH,Namsang,32
ARUNACHAL PRADESH,Nari-Koyu,33
ARUNACHAL PRADESH,Nyapin,34
ARUNACHAL PRADESH,Pakke-Kasang,35
ARUNACHAL PRADESH,Palin,36
ARUNACHAL PRADESH,Pangin,37
ARUNACHAL PRADESH,Pasighat East,38
ARUNACHAL PRADESH,Pasighat West,39
ARUNACHAL PRADESH,Pongchou-Wakka,40
ARUNACHAL PRADESH,Raga,41
ARUNACHAL PRADESH,Roing,42
ARUNACHAL PRADESH,Rumgong,43
ARUNACHAL PRADESH,Sagalee,44
ARUNACHAL PRADESH,Seppa East,45
ARUNACHAL PRADESH,Seppa West,46
ARUNACHAL PRADESH,Tali,47
ARUNACHAL PRADESH,Taliha,48
ARUNACHAL PRADESH,Tawang,49
ARUNACHAL PRADESH,Tezu,50
ARUNACHAL PRADESH,Thrizino-Buragaon,51
ARUNACHAL PRADESH,Tuting-Yinkgkiong,52
ARUNACHAL PRADESH,Yachuli,53
ARUNACHAL PRADESH,Ziro-Hapoli,54
ASSAM,Abhayapuri North,55
ASSAM,Abhayapuri South,56
ASSAM,Algapur,57
ASSAM,Amguri,58
ASSAM,Badarpur,59
ASSAM,Baghbar,60
ASSAM,Baithalangso,61
ASSAM,Barama,62
ASSAM,Barchalla,63
ASSAM,Barhampur,64
ASSAM,Barkhetry,65
ASSAM,Barkhola,66
ASSAM,Barpeta,67
ASSAM,Batadroba,68
ASSAM,Behali,69
ASSAM,Bhabanipur,70
ASSAM,Bihpuria,71
ASSAM,Bijni,72
ASSAM,Bilasipara East,73
ASSAM,Bilasipara West,74
ASSAM,Biswanath,75
ASSAM,Bokajan,76
ASSAM,Bokakhat,77
ASSAM,Boko,78
ASSAM,Bongaigaon,79
ASSAM,Chabua,80
ASSAM,Chapaguri,81
ASSAM,Chaygaon,82
ASSAM,Chenga,83
ASSAM,Dalgaon,84
ASSAM,Dergaon,85
ASSAM,Dhakuakhana,86
ASSAM,Dharmapur,87
ASSAM,Dhekiajuli,88
ASSAM,Dhemaji,89
ASSAM,Dhing,90
ASSAM,Dholai,91
ASSAM,Dhubri,92
ASSAM,Dibrugarh,93
ASSAM,Digboi,94
ASSAM,Diphu,95
ASSAM,Dispur,96
ASSAM,Doom Dooma,97
ASSAM,Dudhnai,98
ASSAM,Duliajan,99
ASSAM,Gauhati East,100
ASSAM,Gauhati West,1
ASSAM,Gauripur,2
ASSAM,Goalpara East,3
ASSAM,Goalpara West,4
ASSAM,Gohpur,5
ASSAM,Golaghat,6
ASSAM,Golakganj,7
ASSAM,Gossaigaon,8
ASSAM,Haflong,9
ASSAM,Hailakandi,10
ASSAM,Hajo,11
ASSAM,Hojai,12
ASSAM,Howraghat,13
ASSAM,Jagiroad,14
ASSAM,Jaleswar,15
ASSAM,Jalukbari,16
ASSAM,Jamunamukh,17
ASSAM,Jania,18
ASSAM,Jonai,19
ASSAM,Jorhat,20
ASSAM,Kalaigaon,21
ASSAM,Kaliabor,22
ASSAM,Kamalpur,23
ASSAM,Karimganj North,24
ASSAM,Karimganj South,25
ASSAM,Katigora,26
ASSAM,Katlicherra,27
ASSAM,Khumtai,28
ASSAM,Kokrajhar East,29
ASSAM,Kokrajhar West,30
ASSAM,Laharighat,31
ASSAM,Lahowal,32
ASSAM,Lakhimpur,33
ASSAM,Lakhipur,34
ASSAM,Lumding,35
ASSAM,Mahmara,36
ASSAM,Majbat,37
ASSAM,Majuli,38
ASSAM,Mangaldoi,39
ASSAM,Mankachar,40
ASSAM,Margherita,41
ASSAM,Mariani,42
ASSAM,Marigaon,43
ASSAM,Moran,44
ASSAM,Naharkatia,45
ASSAM,Nalbari,46
ASSAM,Naoboicha,47
ASSAM,Nazira,48
ASSAM,Nowgong,49
ASSAM,Palasbari,50
ASSAM,Panery,51
ASSAM,Patacharkuchi,52
ASSAM,Patharkandi,53
ASSAM,Raha,54
ASSAM,Rangapara,55
ASSAM,Rangiya,56
ASSAM,Ratabari,57
ASSAM,Rupohihat,58
ASSAM,Sadiya,59
ASSAM,Salmara South,60
ASSAM,Samaguri,61
ASSAM,Sarukhetri,62
ASSAM,Sarupathar,63
ASSAM,Sibsagar,64
ASSAM,Sidli,65
ASSAM,Silchar,66
ASSAM,Sipajhar,67
ASSAM,Sonai,68
ASSAM,Sonari,69
ASSAM,Sootea,70
ASSAM,Sorbhog,71
ASSAM,Tamulpur,72
ASSAM,Teok,73
ASSAM,Tezpur,74
ASSAM,Thowra,75
ASSAM,Tingkhong,76
ASSAM,Tinsukia,77
ASSAM,Titabar,78
ASSAM,Udalguri,79
ASSAM,Udharbond,80
BIHAR,Agiaon (SC),81
BIHAR,Alamnagar,82
BIHAR,Alauli (SC),83
BIHAR,Alinagar,84
BIHAR,Amarpur,85
BIHAR,Amnour,86
BIHAR,Amour,87
BIHAR,Araria,88
BIHAR,Arrah,89
BIHAR,Arwal,90
BIHAR,Asthawan,91
BIHAR,Atri,92
BIHAR,Aurai,93
BIHAR,Aurangabad,94
BIHAR,Babubarhi,95
BIHAR,Bachhwara,96
BIHAR,Bagaha,97
BIHAR,Bahadurganj,98
BIHAR,Bahadurpur,99
BIHAR,Baikunthpur,100
BIHAR,Baisi,1
BIHAR,Bajpatti,2
BIHAR,Bakhri (SC),3
BIHAR,Bakhtiarpur,4
BIHAR,Balrampur,5
BIHAR,Baniapur,6
BIHAR,Banka,7
BIHAR,Bankipur,8
BIHAR,Banmankhi (SC),9
BIHAR,Barachatti (SC),10
BIHAR,Barari,11
BIHAR,Barauli,12
BIHAR,Barbigha,13
BIHAR,Barh,14
BIHAR,Barhara,15
BIHAR,Barharia,16
BIHAR,Baruraj,17
BIHAR,Bathnaha (SC),18
BIHAR,Begusarai,19
BIHAR,Belaganj,20
BIHAR,Beldaur,21
BIHAR,Belhar,22
BIHAR,Belsand,23
BIHAR,Benipatti,24
BIHAR,Benipur,25
BIHAR,Bettiah,26
BIHAR,Bhabua,27
BIHAR,Bhagalpur,28
BIHAR,Bhorey (SC),29
BIHAR,Bibhutipur,30
BIHAR,Bihariganj,31
BIHAR,Biharsharif,32
BIHAR,Bihpur,33
BIHAR,Bikram,34
BIHAR,Bisfi,35
BIHAR,Bochaha (SC),36
BIHAR,Bodh Gaya (SC),37
BIHAR,Brahampur,38
BIHAR,Buxar,39
BIHAR,Chainpur,40
BIHAR,Chakai,41
BIHAR,Chanpatia,42
BIHAR,Chapra,43
BIHAR,Chenari (SC),44
BIHAR,Cheria Bariarpur,45
BIHAR,Chhatapur,46
BIHAR,Chiraia,47
BIHAR,Danapur,48
BIHAR,Darauli (SC),49
BIHAR,Daraundha,50
BIHAR,Darbhanga,51
BIHAR,Darbhanga Rural,52
BIHAR,Dehri,53
BIHAR,Dhaka,54
BIHAR,Dhamdaha,55
BIHAR,Dhauraiya (SC),56
BIHAR,Digha,57
BIHAR,Dinara,58
BIHAR,Dumraon,59
BIHAR,Ekma,60
BIHAR,Fatuha,61
BIHAR,Forbesganj,62
BIHAR,Gaighat,63
BIHAR,Garkha (SC),64
BIHAR,Gaura Bauram,65
BIHAR,Gaya Town,66
BIHAR,Ghosi,67
BIHAR,Gobindpur,68
BIHAR,Goh,69
BIHAR,Gopalganj,70
BIHAR,Gopalpur,71
BIHAR,Goriakothi,72
BIHAR,Govindganj,73
BIHAR,Gurua,74
BIHAR,Hajipur,75
BIHAR,Harlakhi,76
BIHAR,Harnaut,77
BIHAR,Harsidhi (SC),78
BIHAR,Hasanpur,79
BIHAR,Hathua,80
BIHAR,Hayaghat,81
BIHAR,Hilsa,82
BIHAR,Hisua,83
BIHAR,Imamganj (SC),84
BIHAR,Islampur,85
BIHAR,Jagdishpur,86
BIHAR,Jale,87
BIHAR,Jamalpur,88
BIHAR,Jamui,89
BIHAR,Jehanabad,90
BIHAR,Jhajha,91
BIHAR,Jhanjharpur,92
BIHAR,Jokihat,93
BIHAR,Kadwa,94
BIHAR,Kahalgaon,95
BIHAR,Kalyanpur,96
BIHAR,Kalyanpur (SC),97
BIHAR,Kanti,98
BIHAR,Karakat,99
BIHAR,Kargahar,100
BIHAR,Kasba,1
BIHAR,Katihar,2
BIHAR,Katoria (ST),3
BIHAR,Keoti,4
BIHAR,Kesaria,5
BIHAR,Khagaria,6
BIHAR,Khajauli,7
BIHAR,Kishanganj,8
BIHAR,Kochadhaman,9
BIHAR,Korha (SC),10
BIHAR,Kuchaikote,11
BIHAR,Kumhrar,12
BIHAR,Kurhani,13
BIHAR,Kurtha,14
BIHAR,Kusheshwar Asthan (SC),15
BIHAR,Kutumba (SC),16
BIHAR,Lakhisarai,17
BIHAR,Lalganj,18
BIHAR,Laukaha,19
BIHAR,Lauriya,20
BIHAR,Madhepura,21
BIHAR,Madhuban,22
BIHAR,Madhubani,23
BIHAR,Maharajganj,24
BIHAR,Mahishi,25
BIHAR,Mahnar,26
BIHAR,Mahua,27
BIHAR,Makhdumpur (SC),28
BIHAR,Maner,29
BIHAR,Manihari (ST),30
BIHAR,Manjhi,31
BIHAR,Marhaura,32
BIHAR,Masaurhi (SC),33
BIHAR,Matihani,34
BIHAR,Minapur,35
BIHAR,Mohania (SC),36
BIHAR,Mohiuddinnagar,37
BIHAR,Mokama,38
BIHAR,Morwa,39
BIHAR,Motihari,40
BIHAR,Munger,41
BIHAR,Muzaffarpur,42
BIHAR,Nabinagar,43
BIHAR,Nalanda,44
BIHAR,Narkatia,45
BIHAR,Narkatiaganj,46
BIHAR,Narpatganj,47
BIHAR,Nathnagar,48
BIHAR,Nautan,49
BIHAR,Nawada,50
BIHAR,Nirmali,51
BIHAR,Nokha,52
BIHAR,Obra,53
BIHAR,Paliganj,54
BIHAR,Parbatta,55
BIHAR,Parihar,56
BIHAR,Paroo,57
BIHAR,Parsa,58
BIHAR,Patepur (SC),59
BIHAR,Patna Sahib,60
BIHAR,Phulparas,61
BIHAR,Phulwari (SC),62
BIHAR,Pipra,63
BIHAR,Pirpainti (SC),64
BIHAR,Pranpur,65
BIHAR,Purnia,66
BIHAR,Rafiganj,67
BIHAR,Raghopur,68
BIHAR,Raghunathpur,69
BIHAR,Raja Pakar (SC),70
BIHAR,Rajauli (SC),71
BIHAR,Rajgir (SC),72
BIHAR,Rajnagar (SC),73
BIHAR,Rajpur (SC),74
BIHAR,Ramgarh,75
BIHAR,Ramnagar (SC),76
BIHAR,Raniganj (SC),77
BIHAR,Raxaul,78
BIHAR,Riga,79
BIHAR,Rosera (SC),80
BIHAR,Runnisaidpur,81
BIHAR,Rupauli,82
BIHAR,Saharsa,83
BIHAR,Sahebganj,84
BIHAR,Sahebpur Kamal,85
BIHAR,Sakra (SC),86
BIHAR,Samastipur,87
BIHAR,Sandesh,88
BIHAR,Sarairanjan,89
BIHAR,Sasaram,90
BIHAR,Shahpur,91
BIHAR,Sheikhpura,92
BIHAR,Sheohar,93
BIHAR,Sherghati,94
BIHAR,Sikandra (SC),95
BIHAR,Sikta,96
BIHAR,Sikti,97
BIHAR,Simri Bakhtiarpur,98
BIHAR,Singheshwar (SC),99
BIHAR,Sitamarhi,100
BIHAR,Siwan,1
BIHAR,Sonbarsha (SC),2
BIHAR,Sonepur,3
BIHAR,Sugauli,4
BIHAR,Sultanganj,5
BIHAR,Supaul,6
BIHAR,Sursand,7
BIHAR,Suryagarha,8
BIHAR,Taraiya,9
BIHAR,Tarapur,10
BIHAR,Tarari,11
BIHAR,Teghra,12
BIHAR,Thakurganj,13
BIHAR,Tikari,14
BIHAR,Triveniganj (SC),15
BIHAR,Ujiarpur,16
BIHAR,Vaishali,17
BIHAR,Valmiki Nagar,18
BIHAR,Warisnagar,19
BIHAR,Warsaliganj,20
BIHAR,Wazirganj,21
BIHAR,Ziradei,22
CHHATTISGARH,Abhanpur,23
CHHATTISGARH,Ahiwara (SC),24
CHHATTISGARH,Akaltara,25
CHHATTISGARH,Ambikapur,26
CHHATTISGARH,Antagarh (ST),27
CHHATTISGARH,Arang (SC),28
CHHATTISGARH,Baikunthpur,29
CHHATTISGARH,Baloda Bazar,30
CHHATTISGARH,Basna,31
CHHATTISGARH,Bastar (ST),32
CHHATTISGARH,Beltara,33
CHHATTISGARH,Bemetara,34
CHHATTISGARH,Bhanupratappur (ST),35
CHHATTISGARH,Bharatpur-Sonhat (S,36
CHHATTISGARH,Bhatapara,37
CHHATTISGARH,Bhatgaon,38
CHHATTISGARH,Bhilai Nagar,39
CHHATTISGARH,Bijapur (ST),40
CHHATTISGARH,Bilaigarh (SC),41
CHHATTISGARH,Bilaspur,42
CHHATTISGARH,Bilha,43
CHHATTISGARH,Bindranawagarh (ST),44
CHHATTISGARH,Chandrapur,45
CHHATTISGARH,Chitrakot (ST),46
CHHATTISGARH,Dantewada (ST),47
CHHATTISGARH,Dhamtari,48
CHHATTISGARH,Dharamjaigarh (ST),49
CHHATTISGARH,Dharsiwa,50
CHHATTISGARH,Dondi Lohara (ST),51
CHHATTISGARH,Dongargaon,52
CHHATTISGARH,Dongargarh (SC),53
CHHATTISGARH,Durg City,54
CHHATTISGARH,Durg-Rural,55
CHHATTISGARH,Gunderdehi,56
CHHATTISGARH,Jagdalpur,57
CHHATTISGARH,Jaijaipur,58
CHHATTISGARH,Janjgir-Champa,59
CHHATTISGARH,Jashpur (ST),60
CHHATTISGARH,Kanker (ST),61
CHHATTISGARH,Kasdol,62
CHHATTISGARH,Katghora,63
CHHATTISGARH,Kawardha,64
CHHATTISGARH,Keshkal (ST),65
CHHATTISGARH,Khairagarh,66
CHHATTISGARH,Khallari,67
CHHATTISGARH,Kharsia,68
