state_name,subdistrict_name,value
ANDHRA PRADESH,Ballikurava,55
ANDHRA PRADESH,Banaganapalle,56
ANDHRA PRADESH,Bandi Atmakur,57
ANDHRA PRADESH,Bangarupalem,58
ANDHRA PRADESH,Bantumilli,59
ANDHRA PRADESH,Bapatla,60
ANDHRA PRADESH,Bapulapadu,61
ANDHRA PRADESH,Bathalapalle,62
ANDHRA PRADESH,Bellamkonda,63
ANDHRA PRADESH,Beluguppa,64
ANDHRA PRADESH,Bestawaripeta,65
ANDHRA PRADESH,Bethamcherla,66
ANDHRA PRADESH,Bhadrachalam,67
ANDHRA PRADESH,Bhamini,68
ANDHRA PRADESH,Bhattiprolu,69
ANDHRA PRADESH,Bheemunipatnam,70
ANDHRA PRADESH,Bhimadole,71
ANDHRA PRADESH,Bhimavaram,72
ANDHRA PRADESH,Bhogapuram,73
ANDHRA PRADESH,Biccavolu,74
ANDHRA PRADESH,Bobbili,75
ANDHRA PRADESH,Bogole,76
ANDHRA PRADESH,Bollapalle,77
ANDHRA PRADESH,Bommanahal,78
ANDHRA PRADESH,Bondapalle,79
ANDHRA PRADESH,Brahmamgarimattam,80
ANDHRA PRADESH,Brahmasamudram,81
ANDHRA PRADESH,Buchinaidu Kandriga,82
ANDHRA PRADESH,Buchireddipalem,83
ANDHRA PRADESH,Bukkapatnam,84
ANDHRA PRADESH,Bukkaraya Samudram,85
ANDHRA PRADESH,Burja,86
ANDHRA PRADESH,Butchayyapeta,87
ANDHRA PRADESH,Buttayagudem,88
ANDHRA PRADESH,C.Belagal,89
ANDHRA PRADESH,Chagalamarri,90
ANDHRA PRADESH,Chagallu,91
ANDHRA PRADESH,Chakrayapet,92
ANDHRA PRADESH,Challapalle,93
ANDHRA PRADESH,Chandarlapadu,94
ANDHRA PRADESH,Chandra Sekhara Puram,95
ANDHRA PRADESH,Chandragiri,96
ANDHRA PRADESH,Chapad,97
ANDHRA PRADESH,Chatrai,98
ANDHRA PRADESH,Chebrolu,99
ANDHRA PRADESH,Cheedikada,100
ANDHRA PRADESH,Cheepurupalle,1
ANDHRA PRADESH,Chejerla,2
ANDHRA PRADESH,Chennekothapalle,3
ANDHRA PRADESH,Chennur,4
ANDHRA PRADESH,Cherukupalle H/O Arumbaka,5
ANDHRA PRADESH,Chilakaluripet H/O.Purushotha*,6
ANDHRA PRADESH,Chilamathur,7
ANDHRA PRADESH,Chillakur,8
ANDHRA PRADESH,Chimakurthi,9
ANDHRA PRADESH,Chinaganjam,10
ANDHRA PRADESH,Chinnagottigallu,11
ANDHRA PRADESH,Chinnamandem,12
ANDHRA PRADESH,Chintalapudi,13
ANDHRA PRADESH,Chintapalle,14
ANDHRA PRADESH,Chinthakommadinne,15
ANDHRA PRADESH,Chintur,16
ANDHRA PRADESH,Chippagiri,17
ANDHRA PRADESH,Chirala,18
ANDHRA PRADESH,Chittamur,19
ANDHRA PRADESH,Chittoor,20
ANDHRA PRADESH,Chitvel,21
ANDHRA PRADESH,Chodavaram,22
ANDHRA PRADESH,Chowdepalle,23
ANDHRA PRADESH,Cumbum,24
ANDHRA PRADESH,D.Hirehal,25
ANDHRA PRADESH,Dachepalle,26
ANDHRA PRADESH,Dagadarthi,27
ANDHRA PRADESH,Dakkili,28
ANDHRA PRADESH,Darsi,29
ANDHRA PRADESH,Dattirajeru,30
ANDHRA PRADESH,Denduluru,31
ANDHRA PRADESH,Denkada,32
ANDHRA PRADESH,Devanakonda,33
ANDHRA PRADESH,Devarapalle,34
ANDHRA PRADESH,Devipatnam,35
ANDHRA PRADESH,Dharmavaram,36
ANDHRA PRADESH,Dhone,37
ANDHRA PRADESH,Donakonda,38
ANDHRA PRADESH,Doravarisatram,39
ANDHRA PRADESH,Dornala,40
ANDHRA PRADESH,Dornipadu,41
ANDHRA PRADESH,Duggirala,42
ANDHRA PRADESH,Dumbriguda,43
ANDHRA PRADESH,Durgi,44
ANDHRA PRADESH,Duttalur,45
ANDHRA PRADESH,Duvvur,46
ANDHRA PRADESH,Dwarakatirumala,47
ANDHRA PRADESH,Edlapadu,48
ANDHRA PRADESH,Eluru,49
ANDHRA PRADESH,Etcherla,50
ANDHRA PRADESH,G.Konduru,51
ANDHRA PRADESH,G.Madugula,52
ANDHRA PRADESH,Gadivemula,53
ANDHRA PRADESH,Gajapathinagaram,54
ANDHRA PRADESH,Gajuwaka,55
ANDHRA PRADESH,Galiveedu,56
ANDHRA PRADESH,Gampalagudem,57
ANDHRA PRADESH,Ganapavaram,58
ANDHRA PRADESH,Gandepalle,59
ANDHRA PRADESH,Gandlapenta,60
ANDHRA PRADESH,Gangadhara Nellore,61
ANDHRA PRADESH,Gangavaram,62
ANDHRA PRADESH,Ganguvarisigadam,63
ANDHRA PRADESH,Gannavaram,64
ANDHRA PRADESH,Gantyada,65
ANDHRA PRADESH,Gara,66
ANDHRA PRADESH,Garividi,67
ANDHRA PRADESH,Garladinne,68
ANDHRA PRADESH,Garugubilli,69
ANDHRA PRADESH,Ghantasala,70
ANDHRA PRADESH,Giddalur,71
ANDHRA PRADESH,Gokavaram,72
ANDHRA PRADESH,Gollaprolu,73
ANDHRA PRADESH,Golugonda,74
ANDHRA PRADESH,Gonegandla,75
ANDHRA PRADESH,Gooty,76
ANDHRA PRADESH,Gopalapuram,77
ANDHRA PRADESH,Gopavaram,78
ANDHRA PRADESH,Gorantla,79
ANDHRA PRADESH,Gospadu,80
ANDHRA PRADESH,Gudem Kotha Veedhi,81
ANDHRA PRADESH,Gudibanda,82
ANDHRA PRADESH,Gudipala,83
ANDHRA PRADESH,Gudivada,84
ANDHRA PRADESH,Gudlavalleru,85
ANDHRA PRADESH,Gudluru,86
ANDHRA PRADESH,Gudupalle,87
ANDHRA PRADESH,Gudur,88
ANDHRA PRADESH,Guduru,89
ANDHRA PRADESH,Gummagatta,90
ANDHRA PRADESH,Gummalakshmipuram,91
ANDHRA PRADESH,Guntakal,92
ANDHRA PRADESH,Guntur,93
ANDHRA PRADESH,Gurazala,94
ANDHRA PRADESH,Gurla,95
ANDHRA PRADESH,Gurramkonda,96
ANDHRA PRADESH,Halaharvi,97
ANDHRA PRADESH,Hanumanthuni Padu,98
ANDHRA PRADESH,Hindupur,99
ANDHRA PRADESH,Hiramandalam,100
ANDHRA PRADESH,Holagunda,1
ANDHRA PRADESH,Hukumpeta,2
ANDHRA PRADESH,I. Polavaram,3
ANDHRA PRADESH,Ibrahimpatnam,4
ANDHRA PRADESH,Ichchapuram,5
ANDHRA PRADESH,Indukurpet,6
ANDHRA PRADESH,Inkollu,7
ANDHRA PRADESH,Ipur,8
ANDHRA PRADESH,Iragavaram,9
ANDHRA PRADESH,Irala,10
ANDHRA PRADESH,Jaggampeta,11
ANDHRA PRADESH,Jaggayyapeta,12
ANDHRA PRADESH,Jaladanki,13
ANDHRA PRADESH,Jalumuru,14
ANDHRA PRADESH,Jami,15
ANDHRA PRADESH,Jammalamadugu,16
ANDHRA PRADESH,Janakavarampanguluru,17
ANDHRA PRADESH,Jangareddigudem,18
ANDHRA PRADESH,Jeelugu Milli,19
ANDHRA PRADESH,Jiyyammavalasa,20
ANDHRA PRADESH,Jupadu Bungalow,21
ANDHRA PRADESH,K Gangavaram,22
ANDHRA PRADESH,K.Kotapadu,23
ANDHRA PRADESH,K.V.B.Puram,24
ANDHRA PRADESH,Kadapa,25
ANDHRA PRADESH,Kadiam,26
ANDHRA PRADESH,Kadiri,27
ANDHRA PRADESH,Kaikalur,28
ANDHRA PRADESH,Kajuluru,29
ANDHRA PRADESH,Kakinada (Rural),30
ANDHRA PRADESH,Kakinada (Urban),31
ANDHRA PRADESH,Kakumanu,32
ANDHRA PRADESH,Kalakada,33
ANDHRA PRADESH,Kalasapadu,34
ANDHRA PRADESH,Kalidindi,35
ANDHRA PRADESH,Kaligiri,36
ANDHRA PRADESH,Kalikiri,37
ANDHRA PRADESH,Kalla,38
ANDHRA PRADESH,Kallur,39
ANDHRA PRADESH,Kaluvoya,40
ANDHRA PRADESH,Kalyandurg,41
ANDHRA PRADESH,Kamalapuram,42
ANDHRA PRADESH,Kamavarapukota,43
ANDHRA PRADESH,Kambadur,44
ANDHRA PRADESH,Kambhamvaripalle,45
ANDHRA PRADESH,Kanaganapalle,46
ANDHRA PRADESH,Kanchikacherla,47
ANDHRA PRADESH,Kanchili,48
ANDHRA PRADESH,Kandukur,49
ANDHRA PRADESH,Kanekal,50
ANDHRA PRADESH,Kanigiri,51
ANDHRA PRADESH,Kankipadu,52
ANDHRA PRADESH,Kapileswarapuram,53
ANDHRA PRADESH,Karamchedu,54
ANDHRA PRADESH,Karapa,55
ANDHRA PRADESH,Karempudi,56
ANDHRA PRADESH,Karlapalem,57
ANDHRA PRADESH,Karvetinagar,58
ANDHRA PRADESH,Kasimkota,59
ANDHRA PRADESH,Katrenikona,60
ANDHRA PRADESH,Kavali,61
ANDHRA PRADESH,Kaviti,62
ANDHRA PRADESH,Khajipet,63
ANDHRA PRADESH,Kirlampudi,64
ANDHRA PRADESH,Kodavalur,65
ANDHRA PRADESH,Kodumur,66
ANDHRA PRADESH,Kodur,67
ANDHRA PRADESH,Koduru,68
ANDHRA PRADESH,Koilkuntla,69
ANDHRA PRADESH,Kolimigundla,70
ANDHRA PRADESH,Kollipara,71
ANDHRA PRADESH,Kollur,72
ANDHRA PRADESH,Komarada,73
ANDHRA PRADESH,Komarolu,74
ANDHRA PRADESH,Konakanamitla,75
ANDHRA PRADESH,Kondapi,76
ANDHRA PRADESH,Kondapuram,77
ANDHRA PRADESH,Korisapadu,78
ANDHRA PRADESH,Korukonda,79
ANDHRA PRADESH,Kosigi,80
ANDHRA PRADESH,Kota,81
ANDHRA PRADESH,Kotabommali,82
ANDHRA PRADESH,Kotananduru,83
ANDHRA PRADESH,Kotauratla,84
ANDHRA PRADESH,Kotha Patnam,85
ANDHRA PRADESH,Kothacheruvu,86
ANDHRA PRADESH,Kothapalle,87
ANDHRA PRADESH,Kothapeta,88
ANDHRA PRADESH,Kothavalasa,89
ANDHRA PRADESH,Kothuru,90
ANDHRA PRADESH,Kovur,91
ANDHRA PRADESH,Kovvur,92
ANDHRA PRADESH,Kowthalam,93
ANDHRA PRADESH,Koyyalagudem,94
ANDHRA PRADESH,Koyyuru,95
ANDHRA PRADESH,Krishnagiri,96
ANDHRA PRADESH,Krosuru,97
ANDHRA PRADESH,Kruthivennu,98
ANDHRA PRADESH,Kudair,99
ANDHRA PRADESH,Kukunoor,100
ANDHRA PRADESH,Kunavaram,1
ANDHRA PRADESH,Kundurpi,2
ANDHRA PRADESH,Kuppam,3
ANDHRA PRADESH,Kurabalakota,4
ANDHRA PRADESH,Kurichedu,5
ANDHRA PRADESH,Kurnool,6
ANDHRA PRADESH,Kurupam,7
ANDHRA PRADESH,Lakkavarapukota,8
ANDHRA PRADESH,Lakkireddipalle,9
ANDHRA PRADESH,Lakshminarsupeta,10
ANDHRA PRADESH,Laveru,11
ANDHRA PRADESH,Lepakshi,12
ANDHRA PRADESH,Lingala,13
ANDHRA PRADESH,Lingapalem,14
ANDHRA PRADESH,Lingasamudram,15
ANDHRA PRADESH,Machavaram,16
ANDHRA PRADESH,Macherla,17
ANDHRA PRADESH,Machilipatnam,18
ANDHRA PRADESH,Madakasira,19
ANDHRA PRADESH,Madanapalle,20
ANDHRA PRADESH,Maddikera (East),21
ANDHRA PRADESH,Maddipadu,22
ANDHRA PRADESH,Madugula,23
ANDHRA PRADESH,Mahanandi,24
ANDHRA PRADESH,Makavarapalem,25
ANDHRA PRADESH,Makkuva,26
ANDHRA PRADESH,Malikipuram,27
ANDHRA PRADESH,Mamidikuduru,28
ANDHRA PRADESH,Mandapeta,29
ANDHRA PRADESH,Mandasa,30
ANDHRA PRADESH,Mandavalli,31
ANDHRA PRADESH,Mangalagiri,32
ANDHRA PRADESH,Mantralayam,33
ANDHRA PRADESH,Manubolu,34
ANDHRA PRADESH,Maredumilli,35
ANDHRA PRADESH,Markapur,36
ANDHRA PRADESH,Marripadu,37
ANDHRA PRADESH,Marripudi,38
ANDHRA PRADESH,Martur,39
ANDHRA PRADESH,Medikonduru,40
ANDHRA PRADESH,Meliaputti,41
ANDHRA PRADESH,Mentada,42
ANDHRA PRADESH,Merakamudidam,43
ANDHRA PRADESH,Midthur,44
ANDHRA PRADESH,Mogalthur,45
ANDHRA PRADESH,Mopidevi,46
ANDHRA PRADESH,Movva,47
ANDHRA PRADESH,Muddanur,48
ANDHRA PRADESH,Mudigubba,49
ANDHRA PRADESH,Mudinepalle,50
ANDHRA PRADESH,Mulakalacheruvu,51
ANDHRA PRADESH,Mummidivaram,52
ANDHRA PRADESH,Munagapaka,53
ANDHRA PRADESH,Munchingi Puttu,54
ANDHRA PRADESH,Mundlamuru,55
ANDHRA PRADESH,Muppalla,56
ANDHRA PRADESH,Musunuru,57
ANDHRA PRADESH,Muthukur,58
ANDHRA PRADESH,Mylavaram,59
ANDHRA PRADESH,Nadendla,60
ANDHRA PRADESH,Nagalapuram,61
ANDHRA PRADESH,Nagaram,62
ANDHRA PRADESH,Nagari,63
ANDHRA PRADESH,Nagayalanka,64
ANDHRA PRADESH,Naguluppala Padu,65
ANDHRA PRADESH,Naidupet,66
ANDHRA PRADESH,Nakkapalle,67
ANDHRA PRADESH,Nallacheruvu,68
ANDHRA PRADESH,Nallajerla,69
ANDHRA PRADESH,Nallamada,70
ANDHRA PRADESH,Nambulipulikunta,71
ANDHRA PRADESH,Nandalur,72
ANDHRA PRADESH,Nandavaram,73
ANDHRA PRADESH,Nandigam,74
ANDHRA PRADESH,Nandigama,75
ANDHRA PRADESH,Nandikotkur,76
ANDHRA PRADESH,Nandivada,77
ANDHRA PRADESH,Nandyal,78
ANDHRA PRADESH,Narasannapeta,79
ANDHRA PRADESH,Narasapuram,80
ANDHRA PRADESH,Narasaraopet,81
ANDHRA PRADESH,Narayanavanam,82
ANDHRA PRADESH,Narpala,83
ANDHRA PRADESH,Narsipatnam,84
ANDHRA PRADESH,Nathavaram,85
ANDHRA PRADESH,Nekarikallu,86
ANDHRA PRADESH,Nellimarla,87
ANDHRA PRADESH,Nellore,88
ANDHRA PRADESH,Nidadavole,89
ANDHRA PRADESH,Nidamarru,90
ANDHRA PRADESH,Nimmanapalle,91
ANDHRA PRADESH,Nindra,92
ANDHRA PRADESH,Nizampatnam,93
ANDHRA PRADESH,Nuzendla,94
ANDHRA PRADESH,Nuzvid,95
ANDHRA PRADESH,Obuladevaracheruvu,96
ANDHRA PRADESH,Obulavaripalle,97
ANDHRA PRADESH,Ojili,98
ANDHRA PRADESH,Ongole,99
ANDHRA PRADESH,Orvakal,100
ANDHRA PRADESH,Owk,1
ANDHRA PRADESH,P.Gannavaram,2
ANDHRA PRADESH,Pachipenta,3
ANDHRA PRADESH,Paderu,4
ANDHRA PRADESH,Padmanabham,5
ANDHRA PRADESH,Pagidyala,6
ANDHRA PRADESH,Pakala,7
ANDHRA PRADESH,Palacoderu,8
ANDHRA PRADESH,Palacole,9
ANDHRA PRADESH,Palakonda,10
ANDHRA PRADESH,Palamaner,11
ANDHRA PRADESH,Palasa,12
ANDHRA PRADESH,Palasamudram,13
ANDHRA PRADESH,Pamarru,14
ANDHRA PRADESH,Pamidi,15
ANDHRA PRADESH,Pamidimukkala,16
ANDHRA PRADESH,Pamulapadu,17
ANDHRA PRADESH,Pamur,18
ANDHRA PRADESH,Panyam,19
ANDHRA PRADESH,Paravada,20
ANDHRA PRADESH,Parchur,21
ANDHRA PRADESH,Parigi,22
ANDHRA PRADESH,Parvathipuram,23
ANDHRA PRADESH,Pathapatnam,24
ANDHRA PRADESH,Pattikonda,25
ANDHRA PRADESH,Payakaraopeta,26
ANDHRA PRADESH,Peapally,27
ANDHRA PRADESH,Peda Araveedu,28
ANDHRA PRADESH,Peda Bayalu,29
ANDHRA PRADESH,Pedacherlo Palle,30
ANDHRA PRADESH,Pedagantyada,31
ANDHRA PRADESH,Pedakakani,32
ANDHRA PRADESH,Pedakurapadu,33
ANDHRA PRADESH,Pedana,34
ANDHRA PRADESH,Pedanandipadu,35
ANDHRA PRADESH,Pedapadu,36
ANDHRA PRADESH,Pedaparupudi,37
ANDHRA PRADESH,Pedapudi,38
ANDHRA PRADESH,Pedavegi,39
ANDHRA PRADESH,Pedda Kadubur,40
ANDHRA PRADESH,Pedda Thippasamudram,41
ANDHRA PRADESH,Peddamandyam,42
ANDHRA PRADESH,Peddamudium,43
ANDHRA PRADESH,Peddapanjani,44
ANDHRA PRADESH,Peddapappur,45
ANDHRA PRADESH,Peddapuram,46
ANDHRA PRADESH,Peddavadugur,47
ANDHRA PRADESH,Pellakur,48
ANDHRA PRADESH,Penagalur,49
ANDHRA PRADESH,Penamaluru,50
ANDHRA PRADESH,Pendlimarri,51
ANDHRA PRADESH,Pendurthi,52
ANDHRA PRADESH,Pentapadu,53
ANDHRA PRADESH,Penuganchiprolu,54
ANDHRA PRADESH,Penugonda,55
ANDHRA PRADESH,Penukonda,56
ANDHRA PRADESH,Penumantra,57
ANDHRA PRADESH,Penumuru,58
ANDHRA PRADESH,Peravali,59
ANDHRA PRADESH,Phirangipuram,60
ANDHRA PRADESH,Pichatur,61
ANDHRA PRADESH,Piduguralla,62
ANDHRA PRADESH,Pileru,63
ANDHRA PRADESH,Pithapuram,64
ANDHRA PRADESH,Pittalavanipalem,65
ANDHRA PRADESH,Podalakur,66
ANDHRA PRADESH,Podili,67
ANDHRA PRADESH,Poduru,68
ANDHRA PRADESH,Polaki,69
ANDHRA PRADESH,Polavaram,70
ANDHRA PRADESH,Ponduru,71
ANDHRA PRADESH,Ponnaluru,72
ANDHRA PRADESH,Ponnur,73
ANDHRA PRADESH,Porumamilla,74
ANDHRA PRADESH,Prathipadu,75
ANDHRA PRADESH,Proddatur,76
ANDHRA PRADESH,Pulicherla,77
ANDHRA PRADESH,Pulivendla,78
ANDHRA PRADESH,Pullalacheruvu,79
ANDHRA PRADESH,Pullampeta,80
ANDHRA PRADESH,Punganur,81
ANDHRA PRADESH,Pusapatirega,82
ANDHRA PRADESH,Puthalapattu,83
ANDHRA PRADESH,Putlur,84
ANDHRA PRADESH,Puttaparthi,85
ANDHRA PRADESH,Puttur,86
ANDHRA PRADESH,Racherla,87
ANDHRA PRADESH,Rajahmundry (Urban),88
ANDHRA PRADESH,Rajahmundry Rural,89
ANDHRA PRADESH,Rajam,90
ANDHRA PRADESH,Rajampet,91
ANDHRA PRADESH,Rajanagaram,92
ANDHRA PRADESH,Rajavommangi,93
ANDHRA PRADESH,Rajupalem,94
ANDHRA PRADESH,Ramabhadrapuram,95
ANDHRA PRADESH,Ramachandrapuram,96
ANDHRA PRADESH,Ramagiri,97
ANDHRA PRADESH,Ramakuppam,98
ANDHRA PRADESH,Ramapuram,99
ANDHRA PRADESH,Ramasamudram,100
ANDHRA PRADESH,Rambilli,1
ANDHRA PRADESH,Rampachodavaram,2
ANDHRA PRADESH,Ranastalam,3
ANDHRA PRADESH,Rangampeta,4
ANDHRA PRADESH,Raptadu,5
ANDHRA PRADESH,Rapur,6
ANDHRA PRADESH,Ravikamatham,7
ANDHRA PRADESH,Ravulapalem,8
ANDHRA PRADESH,Rayachoti,9
ANDHRA PRADESH,Rayadurg,10
ANDHRA PRADESH,Rayavaram,11
ANDHRA PRADESH,Razole,12
ANDHRA PRADESH,Reddigudem,13
ANDHRA PRADESH,Regidi Amadalavalasa,14
ANDHRA PRADESH,Renigunta,15
ANDHRA PRADESH,Rentachintala,16
ANDHRA PRADESH,Repalle,17
ANDHRA PRADESH,Roddam,18
ANDHRA PRADESH,Rolla,19
ANDHRA PRADESH,Rolugunta,20
ANDHRA PRADESH,Rompicherla,21
ANDHRA PRADESH,Rowthulapudi,22
ANDHRA PRADESH,Rudravaram,23
ANDHRA PRADESH,S.Mydukur,24
ANDHRA PRADESH,S.Rayavaram,25
ANDHRA PRADESH,Sabbavaram,26
ANDHRA PRADESH,Sakhinetipalle,27
ANDHRA PRADESH,Salur,28
ANDHRA PRADESH,Samalkota,29
ANDHRA PRADESH,Sambepalle,30
ANDHRA PRADESH,Sangam,31
ANDHRA PRADESH,Sanjamala,32
ANDHRA PRADESH,Sankhavaram,33
ANDHRA PRADESH,Santhabommali,34
ANDHRA PRADESH,Santhakaviti,35
ANDHRA PRADESH,Santhamaguluru,36
ANDHRA PRADESH,Santhanuthala Padu,37
ANDHRA PRADESH,Santhipuram,38
ANDHRA PRADESH,Saravakota,39
ANDHRA PRADESH,Sarubujjili,40
ANDHRA PRADESH,Sattenapalle,41
ANDHRA PRADESH,Satyavedu,42
ANDHRA PRADESH,Savalyapuram H/O Kanamarlapudi,43
ANDHRA PRADESH,Seethampeta,44
ANDHRA PRADESH,Seethanagaram,45
ANDHRA PRADESH,Seetharamapuram,46
ANDHRA PRADESH,Settur,47
ANDHRA PRADESH,Sidhout,48
ANDHRA PRADESH,Simhadripuram,49
ANDHRA PRADESH,Singanamala,50
ANDHRA PRADESH,Singarayakonda,51
ANDHRA PRADESH,Sirvel,52
ANDHRA PRADESH,Sodam,53
ANDHRA PRADESH,Somala,54
ANDHRA PRADESH,Somandepalle,55
ANDHRA PRADESH,Sompeta,56
ANDHRA PRADESH,Sri Avadhutha Kasinayana,57
ANDHRA PRADESH,Srikakulam,58
ANDHRA PRADESH,Srikalahasti,59
ANDHRA PRADESH,Srirangarajapuram,60
ANDHRA PRADESH,Srisailam,61
ANDHRA PRADESH,Srungavarapukota,62
ANDHRA PRADESH,Sullurpeta,63
ANDHRA PRADESH,Sydapuram,64
ANDHRA PRADESH,T Sundupalle,65
ANDHRA PRADESH,T.Narasapuram,66
ANDHRA PRADESH,Tada,67
ANDHRA PRADESH,Tadepalle,68
ANDHRA PRADESH,Tadepalligudem,69
ANDHRA PRADESH,Tadikonda,70
ANDHRA PRADESH,Tadimarri,71
ANDHRA PRADESH,Tadpatri,72
ANDHRA PRADESH,Tallapudi,73
ANDHRA PRADESH,Tallur,74
ANDHRA PRADESH,Talupula,75
ANDHRA PRADESH,Tanakal,76
ANDHRA PRADESH,Tangutur,77
ANDHRA PRADESH,Tanuku,78
ANDHRA PRADESH,Tarlupadu,79
ANDHRA PRADESH,Tekkali,80
ANDHRA PRADESH,Tenali,81
ANDHRA PRADESH,Thallarevu,82
ANDHRA PRADESH,Thamballapalle,83
ANDHRA PRADESH,Thavanampalle,84
ANDHRA PRADESH,Therlam,85
ANDHRA PRADESH,Thondangi,86
ANDHRA PRADESH,Thondur,87
ANDHRA PRADESH,Thotapalligudur,88
ANDHRA PRADESH,Thotlavalluru,89
ANDHRA PRADESH,Thottambedu,90
ANDHRA PRADESH,Thullur,91
ANDHRA PRADESH,Tirupati (Rural),92
ANDHRA PRADESH,Tirupati (Urban),93
ANDHRA PRADESH,Tiruvuru,94
ANDHRA PRADESH,Tripuranthakam,95
ANDHRA PRADESH,Tsundur,96
ANDHRA PRADESH,Tuggali,97
ANDHRA PRADESH,Tuni,98
ANDHRA PRADESH,Udayagiri,99
ANDHRA PRADESH,Ulavapadu,100
ANDHRA PRADESH,Undi,1
ANDHRA PRADESH,Undrajavaram,2
ANDHRA PRADESH,Unguturu,3
ANDHRA PRADESH,Uppalaguptam,4
ANDHRA PRADESH,Uravakonda,5
ANDHRA PRADESH,Uyyalawada,6
ANDHRA PRADESH,Vadamalapeta,7
ANDHRA PRADESH,Vajrakarur,8
ANDHRA PRADESH,Vajrapukothuru,9
ANDHRA PRADESH,Vakadu,10
ANDHRA PRADESH,Vallur,11
ANDHRA PRADESH,Valmikipuram,12
ANDHRA PRADESH,Vangara,13
ANDHRA PRADESH,Varadaiahpalem,14
ANDHRA PRADESH,Vararamachandrapuram,15
ANDHRA PRADESH,Varikuntapadu,16
ANDHRA PRADESH,Vatsavai,17
ANDHRA PRADESH,Vatticherukuru,18
ANDHRA PRADESH,Vedurukuppam,19
ANDHRA PRADESH,Veeraballe,20
ANDHRA PRADESH,Veeraghattam,21
ANDHRA PRADESH,Veerapunayunipalle,22
ANDHRA PRADESH,Veeravasaram,23
ANDHRA PRADESH,Veerullapadu,24
ANDHRA PRADESH,Velairpadu,25
ANDHRA PRADESH,Veldurthi,26
ANDHRA PRADESH,Velgode,27
ANDHRA PRADESH,Veligandla,28
ANDHRA PRADESH,Vempalle,29
ANDHRA PRADESH,Vemula,30
ANDHRA PRADESH,Vemuru,31
ANDHRA PRADESH,Venkatachalam,32
ANDHRA PRADESH,Venkatagiri,33
ANDHRA PRADESH,Venkatagirikota,34
ANDHRA PRADESH,Vepada,35
ANDHRA PRADESH,Vetapalem,36
ANDHRA PRADESH,Vidapanakal,37
ANDHRA PRADESH,Vidavalur,38
ANDHRA PRADESH,Vijayapuram,39
ANDHRA PRADESH,Vijayawada (Rural),40
ANDHRA PRADESH,Vijayawada (Urban),41
ANDHRA PRADESH,Vinjamur,42
ANDHRA PRADESH,Vinukonda,43
ANDHRA PRADESH,Visakhapatnam (Rural),44
ANDHRA PRADESH,Visakhapatnam (Urban),45
ANDHRA PRADESH,Vissannapet,46
ANDHRA PRADESH,Vizianagaram,47
ANDHRA PRADESH,Voletivaripalem,48
ANDHRA PRADESH,Vontimitta,49
ANDHRA PRADESH,Vuyyuru,50
ANDHRA PRADESH,Y. Ramavaram,51
ANDHRA PRADESH,Yadamarri,52
ANDHRA PRADESH,Yadiki,53
ANDHRA PRADESH,Yeddana Pudi,54
ANDHRA PRADESH,Yelamanchili,55
ANDHRA PRADESH,Yeleswaram,56
ANDHRA PRADESH,Yellanur,57
