state_name,constituency_name,value
CHHATTISGARH,KANKER (ST),88
CHHATTISGARH,KORBA,89
CHHATTISGARH,MAHASAMUND,90
CHHATTISGARH,RAIGARH (ST),91
CHHATTISGARH,RAIPUR,92
CHHATTISGARH,RAJNANDGAON,93
CHHATTISGARH,SURGUJA (ST),94
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,95
DAMAN & DIU,DAMAN & DIU,96
DELHI,CHANDNI CHOWK,97
DELHI,EAST DELHI,98
DELHI,NEW DELHI,99
DELHI,NORTH EAST DELHI,100
DELHI,NORTH WEST DELHI (SC),1
DELHI,SOUTH DELHI,2
DELHI,WEST DELHI,3
GOA,NORTH GOA,4
GOA,SOUTH GOA,5
GUJARAT,AHMEDABAD EAST,6
GUJARAT,AHMEDABAD WEST(SC),7
GUJARAT,AMRELI,8
GUJARAT,ANAND,9
GUJARAT,BANASKANTHA,10
GUJARAT,BARDOLI (ST),11
GUJARAT,BHARUCH,12
GUJARAT,BHAVNAGAR,13
GUJARAT,CHHOTA UDAIPUR(ST),14
GUJARAT,DAHOD (ST),15
GUJARAT,GANDHINAGAR,16
GUJARAT,JAMNAGAR,17
GUJARAT,JUNAGADH,18
GUJARAT,KACHCHH (SC),19
GUJARAT,KHEDA,20
GUJARAT,MAHESANA,21
GUJARAT,NAVSARI,22
GUJARAT,PANCHMAHAL,23
GUJARAT,PATAN,24
GUJARAT,PORBANDAR,25
GUJARAT,RAJKOT,26
GUJARAT,SABARKANTHA,27
GUJARAT,SURAT,28
GUJARAT,SURENDRANAGAR,29
GUJARAT,VADODARA,30
GUJARAT,VALSAD (ST),31
HARYANA,AMBALA (SC),32
HARYANA,BHIWANI-MAHENDRAGARH,33
HARYANA,FARIDABAD,34
HARYANA,GURGAON,35
HARYANA,HISAR,36
HARYANA,KARNAL,37
HARYANA,KURUKSHETRA,38
HARYANA,ROHTAK,39
HARYANA,SIRSA (SC),40
HARYANA,SONIPAT,41
HIMACHAL PRADESH,HAMIRPUR,42
HIMACHAL PRADESH,KANGRA,43
HIMACHAL PRADESH,MANDI,44
HIMACHAL PRADESH,SHIMLA (SC),45
JAMMU & KASHMIR,ANANTNAG,46
JAMMU & KASHMIR,BARAMULLA,47
JAMMU & KASHMIR,JAMMU,48
JAMMU & KASHMIR,LADAKH,49
JAMMU & KASHMIR,SRINAGAR,50
JAMMU & KASHMIR,UDHAMPUR,51
JHARKHAND,CHATRA,52
JHARKHAND,DHANBAD,53
JHARKHAND,DUMKA (ST),54
JHARKHAND,GIRIDIH,55
JHARKHAND,GODDA,56
JHARKHAND,HAZARIBAGH,57
JHARKHAND,JAMSHEDPUR,58
JHARKHAND,KHUNTI (ST),59
JHARKHAND,KODARMA,60
JHARKHAND,LOHARDAGA (ST),61
JHARKHAND,PALAMU (SC),62
JHARKHAND,RAJMAHAL (ST),63
JHARKHAND,RANCHI,64
JHARKHAND,SINGHBHUM (ST),65
KARNATAKA,BAGALKOT,66
KARNATAKA,BANGALORE CENTRAL,67
KARNATAKA,BANGALORE NORTH,68
KARNATAKA,BANGALORE RURAL,69
KARNATAKA,BANGALORE SOUTH,70
KARNATAKA,BELGAUM,71
KARNATAKA,BELLARY (ST),72
KARNATAKA,BIDAR,73
KARNATAKA,BIJAPUR (SC),74
KARNATAKA,CHAMARAJANAGAR(SC),75
KARNATAKA,CHIKKBALLAPUR,76
KARNATAKA,CHIKKODI,77
KARNATAKA,CHITRADURGA (SC),78
KARNATAKA,DAKSHINA KANNADA,79
KARNATAKA,DAVANAGERE,80
KARNATAKA,DHARWAD,81
KARNATAKA,GULBARGA (SC),82
KARNATAKA,HASSAN,83
KARNATAKA,HAVERI,84
KARNATAKA,KOLAR (SC),85
KARNATAKA,KOPPAL,86
KARNATAKA,MANDYA,87
KARNATAKA,MYSORE,88
KARNATAKA,RAICHUR (ST),89
KARNATAKA,SHIMOGA,90
KARNATAKA,TUMKUR,91
KARNATAKA,UDUPI CHIKMAGALUR,92
KARNATAKA,UTTARA KANNADA,93
KERALA,ALAPPUZHA,94
KERALA,ALATHUR (SC),95
KERALA,ATTINGAL,96
KERALA,CHALAKUDY,97
KERALA,ERNAKULAM,98
KERALA,IDUKKI,99
KERALA,KANNUR,100
KERALA,KASARAGOD,1
KERALA,KOLLAM,2
KERALA,KOTTAYAM,3
KERALA,KOZHIKODE,4
KERALA,MALAPPURAM,5
KERALA,MAVELIKKARA (SC),6
KERALA,PALAKKAD,7
KERALA,PATHANAMTHITTA,8
KERALA,PONNANI,9
KERALA,THIRUVANANTHAPURAM,10
KERALA,THRISSUR,11
KERALA,VADAKARA,12
KERALA,WAYANAD,13
LAKSHADWEEP,LAKSHADWEEP,14
MADHYA PRADESH,BALAGHAT,15
MADHYA PRADESH,BETUL (ST),16
MADHYA PRADESH,BHIND (SC),17
MADHYA PRADESH,BHOPAL,18
MADHYA PRADESH,CHHINDWARA,19
MADHYA PRADESH,DAMOH,20
MADHYA PRADESH,DEWAS (SC),21
MADHYA PRADESH,DHAR (ST),22
MADHYA PRADESH,GUNA,23
MADHYA PRADESH,GWALIOR,24
MADHYA PRADESH,HOSHANGABAD,25
MADHYA PRADESH,INDORE,26
MADHYA PRADESH,JABALPUR,27
MADHYA PRADESH,KHAJURAHO,28
MADHYA PRADESH,KHANDWA,29
MADHYA PRADESH,KHARGONE(ST),30
MADHYA PRADESH,MANDLA (ST),31
MADHYA PRADESH,MANDSOUR,32
MADHYA PRADESH,MORENA,33
MADHYA PRADESH,RAJGARH,34
MADHYA PRADESH,RATLAM (ST),35
MADHYA PRADESH,REWA,36
MADHYA PRADESH,SAGAR,37
MADHYA PRADESH,SATNA,38
MADHYA PRADESH,SHAHDOL (ST),39
MADHYA PRADESH,SIDHI,40
MADHYA PRADESH,TIKAMGARH(SC),41
MADHYA PRADESH,UJJAIN (SC),42
MADHYA PRADESH,VIDISHA,43
MAHARASHTRA,AHMEDNAGAR,44
MAHARASHTRA,AKOLA,45
MAHARASHTRA,AMRAVATI (SC),46
MAHARASHTRA,AURANGABAD,47
MAHARASHTRA,BARAMATI,48
MAHARASHTRA,BEED,49
MAHARASHTRA,BHANDARA-GONDIYA,50
MAHARASHTRA,BHIWANDI,51
MAHARASHTRA,BULDHANA,52
MAHARASHTRA,CHANDRAPUR,53
MAHARASHTRA,DHULE,54
MAHARASHTRA,DINDORI (ST),55
MAHARASHTRA,GADCHIROLI-CHIMUR  (ST),56
MAHARASHTRA,HATKANANGLE,57
MAHARASHTRA,HINGOLI,58
MAHARASHTRA,JALGAON,59
MAHARASHTRA,JALNA,60
MAHARASHTRA,KALYAN,61
MAHARASHTRA,KOLHAPUR,62
MAHARASHTRA,LATUR (SC),63
MAHARASHTRA,MADHA,64
MAHARASHTRA,MAVAL,65
MAHARASHTRA,MUMBAI NORTH,66
MAHARASHTRA,MUMBAI NORTH-CENTRAL,67
MAHARASHTRA,MUMBAI NORTH-EAST,68
MAHARASHTRA,MUMBAI NORTH-WEST,69
MAHARASHTRA,MUMBAI SOUTH,70
MAHARASHTRA,MUMBAI SOUTH -CENTRAL,71
MAHARASHTRA,NAGPUR,72
MAHARASHTRA,NANDED,73
MAHARASHTRA,NANDURBAR (ST),74
MAHARASHTRA,NASHIK,75
MAHARASHTRA,OSMANABAD,76
MAHARASHTRA,PALGHAR (ST),77
MAHARASHTRA,PARBHANI,78
MAHARASHTRA,PUNE,79
MAHARASHTRA,RAIGAD,80
MAHARASHTRA,RAMTEK (SC),81
MAHARASHTRA,RATNAGIRI -SINDHUDURG,82
MAHARASHTRA,RAVER,83
MAHARASHTRA,SANGLI,84
MAHARASHTRA,SATARA,85
MAHARASHTRA,SHIRDI (SC),86
MAHARASHTRA,SHIRUR,87
MAHARASHTRA,SOLAPUR (SC),88
MAHARASHTRA,THANE,89
MAHARASHTRA,WARDHA,90
MAHARASHTRA,YAVATMAL-WASHIM,91
MANIPUR,INNER MANIPUR,92
MANIPUR,OUTER MANIPUR  (ST),93
MEGHALAYA,SHILLONG (ST),94
MEGHALAYA,TURA (ST),95
MIZORAM,MIZORAM (ST),96
NAGALAND,NAGALAND,97
ORISSA,ASKA,98
ORISSA,BALASORE,99
ORISSA,BARGARH,100
ORISSA,BERHAMPUR,1
ORISSA,BHADRAK (SC),2
ORISSA,BHUBANESWAR,3
ORISSA,BOLANGIR,4
ORISSA,CUTTACK,5
ORISSA,DHENKANAL,6
ORISSA,JAGATSINGHPUR (SC),7
ORISSA,JAJPUR (SC),8
ORISSA,KALAHANDI,9
ORISSA,KANDHAMAL,10
ORISSA,KENDRAPARA,11
ORISSA,KEONJHAR (ST),12
ORISSA,KORAPUT (ST),13
ORISSA,MAYURBHANJ (ST),14
ORISSA,NABARANGPUR (ST),15
ORISSA,PURI,16
ORISSA,SAMBALPUR,17
ORISSA,SUNDARGARH (ST),18
PUDUCHERRY,PONDICHERRY,19
PUNJAB,AMRITSAR,20
PUNJAB,ANANDPUR SAHIB,21
PUNJAB,BATHINDA,22
PUNJAB,FARIDKOT (SC),23
PUNJAB,FATEHGARH SAHIB (SC),24
PUNJAB,FIROZPUR,25
PUNJAB,GURDASPUR,26
PUNJAB,HOSHIARPUR (SC),27
PUNJAB,JALANDHAR (SC),28
PUNJAB,KHADOOR SAHIB,29
PUNJAB,LUDHIANA,30
PUNJAB,PATIALA,31
PUNJAB,SANGRUR,32
RAJASTHAN,AJMER,33
RAJASTHAN,ALWAR,34
RAJASTHAN,BANSWARA(ST),35
RAJASTHAN,BARMER,36
RAJASTHAN,BHARATPUR (SC),37
RAJASTHAN,BHILWARA,38
RAJASTHAN,BIKANER (SC),39
RAJASTHAN,CHITTORGARH,40
RAJASTHAN,CHURU,41
RAJASTHAN,DAUSA (ST),42
RAJASTHAN,GANGANAGAR(SC),43
RAJASTHAN,JAIPUR,44
RAJASTHAN,JAIPUR RURAL,45
RAJASTHAN,JALORE,46
RAJASTHAN,JHALAWAR-BARAN,47
RAJASTHAN,JHUNJHUNU,48
RAJASTHAN,JODHPUR,49
RAJASTHAN,KARAULI -DHOLPUR(SC),50
RAJASTHAN,KOTA,51
RAJASTHAN,NAGAUR,52
RAJASTHAN,PALI,53
RAJASTHAN,RAJSAMAND,54
RAJASTHAN,SIKAR,55
RAJASTHAN,TONK - SAWAI MADHOPUR,56
RAJASTHAN,UDAIPUR (ST),57
SIKKIM,SIKKIM,58
TAMIL NADU,ARAKKONAM,59
TAMIL NADU,ARANI,60
TAMIL NADU,CHENNAI CENTRAL,61
TAMIL NADU,CHENNAI NORTH,62
TAMIL NADU,CHENNAI SOUTH,63
TAMIL NADU,CHIDAMBARAM (SC),64
TAMIL NADU,COIMBATORE,65
TAMIL NADU,CUDDALORE,66
TAMIL NADU,DHARMAPURI,67
TAMIL NADU,DINDIGUL,68
TAMIL NADU,ERODE,69
TAMIL NADU,KALLAKURICHI,70
TAMIL NADU,KANCHEEPURAM (SC),71
TAMIL NADU,KANNIYAKUMARI,72
TAMIL NADU,KARUR,73
TAMIL NADU,KRISHNAGIRI,74
TAMIL NADU,MADURAI,75
TAMIL NADU,MAYILADUTHURAI,76
TAMIL NADU,NAGAPATTINAM (SC),77
TAMIL NADU,NAMAKKAL,78
TAMIL NADU,NILGIRIS (SC),79
TAMIL NADU,PERAMBALUR,80
TAMIL NADU,POLLACHI,81
TAMIL NADU,RAMANATHAPURAM,82
TAMIL NADU,SALEM,83
TAMIL NADU,SIVAGANGA,84
TAMIL NADU,SRIPERUMBUDUR,85
TAMIL NADU,TENKASI (SC),86
TAMIL NADU,THANJAVUR,87
TAMIL NADU,THENI,88
TAMIL NADU,THOOTHUKKUDI,89
TAMIL NADU,TIRUCHIRAPPALLI,90
TAMIL NADU,TIRUNELVELI,91
TAMIL NADU,TIRUPPUR,92
TAMIL NADU,TIRUVALLUR (SC),93
TAMIL NADU,TIRUVANNAMALAI,94
TAMIL NADU,VELLORE,95
TAMIL NADU,VILUPPURAM (SC),96
TAMIL NADU,VIRUDHUNAGAR,97
TELANGANA,ADILABAD(ST),98
TELANGANA,BHONGIR,99
TELANGANA,CHEVELLA,100
TELANGANA,HYDERABAD,1
TELANGANA,KARIMNAGAR,2
TELANGANA,KHAMMAM,3
TELANGANA,MAHABUBABAD(ST),4
TELANGANA,MAHBUBNAGAR,5
TELANGANA,MALKAJGIRI,6
TELANGANA,MEDAK,7
TELANGANA,NAGARKURNOOL(SC),8
TELANGANA,NALGONDA,9
TELANGANA,NIZAMABAD,10
TELANGANA,PEDDAPALLE (SC),11
TELANGANA,SECUNDERABAD,12
TELANGANA,WARANGAL(SC),13
TELANGANA,ZAHIRABAD,14
TRIPURA,TRIPURA EAST(ST),15
TRIPURA,TRIPURA WEST,16
UTTAR PRADESH,AGRA (SC),17
UTTAR PRADESH,AKBARPUR,18
UTTAR PRADESH,ALIGARH,19
UTTAR PRADESH,ALLAHABAD,20
UTTAR PRADESH,AMBEDKAR NAGAR,21
UTTAR PRADESH,AMETHI,22
UTTAR PRADESH,AMROHA,23
UTTAR PRADESH,AONLA,24
UTTAR PRADESH,AZAMGARH,25
UTTAR PRADESH,BADAUN,26
UTTAR PRADESH,BAGHPAT,27
UTTAR PRADESH,BAHRAICH (SC),28
UTTAR PRADESH,BALLIA,29
UTTAR PRADESH,BANDA,30
UTTAR PRADESH,BANSGAON (SC),31
UTTAR PRADESH,BARABANKI (SC),32
UTTAR PRADESH,BAREILLY,33
UTTAR PRADESH,BASTI,34
UTTAR PRADESH,BHADOHI,35
UTTAR PRADESH,BIJNOR,36
UTTAR PRADESH,BULANDSHAHR (SC),37
UTTAR PRADESH,CHANDAULI,38
UTTAR PRADESH,DEORIA,39
UTTAR PRADESH,DHAURAHRA,40
UTTAR PRADESH,DOMARIYAGANJ,41
UTTAR PRADESH,ETAH,42
UTTAR PRADESH,ETAWAH (SC),43
UTTAR PRADESH,FAIZABAD,44
UTTAR PRADESH,FARRUKHABAD,45
UTTAR PRADESH,FATEHPUR,46
UTTAR PRADESH,FATEHPUR SIKRI,47
UTTAR PRADESH,FIROZABAD,48
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,49
UTTAR PRADESH,GHAZIABAD,50
UTTAR PRADESH,GHAZIPUR,51
UTTAR PRADESH,GHOSI,52
UTTAR PRADESH,GONDA,53
UTTAR PRADESH,GORAKHPUR,54
UTTAR PRADESH,HAMIRPUR,55
UTTAR PRADESH,HARDOI (SC),56
UTTAR PRADESH,HATHRAS (SC),57
UTTAR PRADESH,JALAUN (SC),58
UTTAR PRADESH,JAUNPUR,59
UTTAR PRADESH,JHANSI,60
UTTAR PRADESH,KAIRANA,61
UTTAR PRADESH,KAISERGANJ,62
UTTAR PRADESH,KANNAUJ,63
UTTAR PRADESH,KANPUR,64
UTTAR PRADESH,KAUSHAMBI (SC),65
UTTAR PRADESH,KHERI,66
UTTAR PRADESH,KUSHI NAGAR,67
UTTAR PRADESH,LALGANJ (SC),68
UTTAR PRADESH,LUCKNOW,69
UTTAR PRADESH,MACHHLISHAHR (SC),70
UTTAR PRADESH,MAHARAJGANJ,71
UTTAR PRADESH,MAINPURI,72
UTTAR PRADESH,MATHURA,73
UTTAR PRADESH,MEERUT,74
UTTAR PRADESH,MIRZAPUR,75
UTTAR PRADESH,MISRIKH (SC),76
UTTAR PRADESH,MOHANLALGANJ (SC),77
UTTAR PRADESH,MORADABAD,78
UTTAR PRADESH,MUZAFFARNAGAR,79
UTTAR PRADESH,NAGINA (SC),80
UTTAR PRADESH,PHULPUR,81
UTTAR PRADESH,PILIBHIT,82
UTTAR PRADESH,PRATAPGARH,83
UTTAR PRADESH,RAE BARELI,84
UTTAR PRADESH,RAMPUR,85
UTTAR PRADESH,ROBERTSGANJ (SC),86
UTTAR PRADESH,SAHARANPUR,87
UTTAR PRADESH,SALEMPUR,88
UTTAR PRADESH,SAMBHAL,89
UTTAR PRADESH,SANT KABIR NAGAR,90
UTTAR PRADESH,SHAHJAHANPUR (SC),91
UTTAR PRADESH,SHRAWASTI,92
UTTAR PRADESH,SITAPUR,93
UTTAR PRADESH,SULTANPUR,94
UTTAR PRADESH,UNNAO,95
UTTAR PRADESH,VARANASI,96
UTTARAKHAND,ALMORA (SC),97
UTTARAKHAND,GARHWAL,98
UTTARAKHAND,HARDWAR,99
UTTARAKHAND,NAINITAL-UDHAMSINGH NAGAR,100
UTTARAKHAND,TEHRI GARHWAL,1
WEST BENGAL,ALIPURDUARS (ST),2
WEST BENGAL,ARAMBAG (SC),3
WEST BENGAL,ASANSOL,4
WEST BENGAL,BAHARAMPUR,5
WEST BENGAL,BALURGHAT,6
WEST BENGAL,BANGAON (SC),7
WEST BENGAL,BANKURA,8
WEST BENGAL,BARASAT,9
WEST BENGAL,BARDHAMAN PURBA(SC),10
WEST BENGAL,BARDHAMAN-DURGAPUR,11
WEST BENGAL,BARRACKPUR,12
WEST BENGAL,BASIRHAT,13
WEST BENGAL,BIRBHUM,14
WEST BENGAL,BISHNUPUR (SC),15
WEST BENGAL,BOLPUR (SC),16
WEST BENGAL,COOCHBEHAR (SC),17
WEST BENGAL,DARJEELING,18
WEST BENGAL,DIAMOND HARBOUR,19
WEST BENGAL,DUM DUM,20
WEST BENGAL,GHATAL,21
WEST BENGAL,HOOGHLY,22
WEST BENGAL,HOWRAH,23
WEST BENGAL,JADAVPUR,24
WEST BENGAL,JALPAIGURI (SC),25
WEST BENGAL,JANGIPUR,26
WEST BENGAL,JAYNAGAR (SC),27
WEST BENGAL,JHARGRAM (ST),28
WEST BENGAL,KANTHI,29
WEST BENGAL,KOLKATA DAKSHIN,30
WEST BENGAL,KOLKATA UTTAR,31
WEST BENGAL,KRISHNANAGAR,32
WEST BENGAL,MALDAHA DAKSHIN,33
WEST BENGAL,MALDAHA UTTAR,34
WEST BENGAL,MATHURAPUR (SC),35
WEST BENGAL,MEDINIPUR,36
WEST BENGAL,MURSHIDABAD,37
WEST BENGAL,PURULIA,38
WEST BENGAL,RAIGANJ,39
WEST BENGAL,RANAGHAT (SC),40
WEST BENGAL,SREERAMPUR,41
WEST BENGAL,TAMLUK,42
WEST BENGAL,ULUBERIA,43
